Index,Datetime,Hourly_Temp
0,04-01-2022 00:00,20.867
1,04-01-2022 01:00,21
2,04-01-2022 02:00,20.867
3,04-01-2022 03:00,20.65
4,04-01-2022 04:00,20.4
5,04-01-2022 05:00,20.1
6,04-01-2022 06:00,19.8
7,04-01-2022 07:00,19.5
8,04-01-2022 08:00,19.4
9,04-01-2022 09:00,19.5
10,04-01-2022 10:00,19.933
11,04-01-2022 11:00,20.75
12,04-01-2022 12:00,21.833
13,04-01-2022 13:00,22.75
14,04-01-2022 14:00,23.7
15,04-01-2022 15:00,24.6
16,04-01-2022 16:00,25.1
17,04-01-2022 17:00,12.1
18,04-01-2022 18:00,19.667
19,04-01-2022 19:00,23.133
20,04-01-2022 20:00,23.1
21,04-01-2022 21:00,22.7
22,04-01-2022 22:00,22.3
23,04-01-2022 23:00,21.8
24,05-01-2022 00:00,21.333
25,05-01-2022 01:00,20.933
26,05-01-2022 02:00,20.567
27,05-01-2022 03:00,20.25
28,05-01-2022 04:00,20.1
29,05-01-2022 05:00,15.667
30,05-01-2022 06:00,19.167
31,05-01-2022 07:00,14.1
32,05-01-2022 08:00,14.05
33,05-01-2022 09:00,13.467
34,05-01-2022 10:00,11.4
35,05-01-2022 11:00,9.9
36,05-01-2022 12:00,9.833
37,05-01-2022 13:00,10
38,05-01-2022 14:00,13.033
39,05-01-2022 15:00,9.333
40,05-01-2022 16:00,12.7
41,05-01-2022 17:00,12.733
42,05-01-2022 18:00,15.733
43,05-01-2022 19:00,16.033
44,05-01-2022 20:00,16.033
45,05-01-2022 21:00,16.1
46,05-01-2022 22:00,12.95
47,05-01-2022 23:00,23.6
48,06-01-2022 00:00,26.5
49,06-01-2022 01:00,25.5
50,06-01-2022 02:00,24.5
51,06-01-2022 03:00,23.633
52,06-01-2022 04:00,23.1
53,06-01-2022 05:00,22.6
54,06-01-2022 06:00,14.9
55,06-01-2022 07:00,14.133
56,06-01-2022 08:00,22.7
57,06-01-2022 09:00,23.533
58,06-01-2022 10:00,23.75
59,06-01-2022 11:00,24.2
60,06-01-2022 12:00,24.867
61,06-01-2022 13:00,25.5
62,06-01-2022 14:00,26
63,06-01-2022 15:00,26.267
64,06-01-2022 16:00,9.633
65,06-01-2022 17:00,9.267
66,06-01-2022 18:00,8.85
67,06-01-2022 19:00,15.6
68,06-01-2022 20:00,12.267
69,06-01-2022 21:00,9.067
70,06-01-2022 22:00,12.467
71,06-01-2022 23:00,21.35
72,07-01-2022 00:00,23.967
73,07-01-2022 01:00,24.4
74,07-01-2022 02:00,23.9
75,07-01-2022 03:00,23.3
76,07-01-2022 04:00,22.8
77,07-01-2022 05:00,20.8
78,07-01-2022 06:00,14.967
79,07-01-2022 07:00,11.7
80,07-01-2022 08:00,15.6
81,07-01-2022 09:00,8.4
82,07-01-2022 10:00,9.067
83,07-01-2022 11:00,9.967
84,07-01-2022 12:00,9.8
85,07-01-2022 13:00,9.833
86,07-01-2022 14:00,12.433
87,07-01-2022 15:00,9.767
88,07-01-2022 16:00,9.567
89,07-01-2022 17:00,9.1
90,07-01-2022 18:00,11.7
91,07-01-2022 19:00,25.333
92,07-01-2022 20:00,8.167
93,07-01-2022 21:00,16.167
94,07-01-2022 22:00,16.133
95,07-01-2022 23:00,26.2
96,08-01-2022 00:00,26.75
97,08-01-2022 01:00,25.867
98,08-01-2022 02:00,24.767
99,08-01-2022 03:00,23.95
100,08-01-2022 04:00,23.333
101,08-01-2022 05:00,22.7
102,08-01-2022 06:00,11.8
103,08-01-2022 07:00,15.4
104,08-01-2022 08:00,7.45
105,08-01-2022 09:00,12.167
106,08-01-2022 10:00,9.2
107,08-01-2022 11:00,9.8
108,08-01-2022 12:00,10.067
109,08-01-2022 13:00,10.1
110,08-01-2022 14:00,10.35
111,08-01-2022 15:00,14.567
112,08-01-2022 16:00,9.1
113,08-01-2022 17:00,8.133
114,08-01-2022 18:00,20.55
115,08-01-2022 19:00,19.167
116,08-01-2022 20:00,18.1
117,08-01-2022 21:00,11
118,08-01-2022 22:00,13.233
119,08-01-2022 23:00,21.167
120,09-01-2022 00:00,23.5
121,09-01-2022 01:00,23.7
122,09-01-2022 02:00,23.267
123,09-01-2022 03:00,22.8
124,09-01-2022 04:00,22.333
125,09-01-2022 05:00,22
126,09-01-2022 06:00,16.533
127,09-01-2022 07:00,14.333
128,09-01-2022 08:00,12.2
129,09-01-2022 09:00,8.767
130,09-01-2022 10:00,9.4
131,09-01-2022 11:00,9.633
132,09-01-2022 12:00,9.9
133,09-01-2022 13:00,9.5
134,09-01-2022 14:00,12.8
135,09-01-2022 15:00,9.833
136,09-01-2022 16:00,9.1
137,09-01-2022 17:00,13.067
138,09-01-2022 18:00,16.5
139,09-01-2022 19:00,25.033
140,09-01-2022 20:00,23.5
141,09-01-2022 21:00,8.325
142,09-01-2022 22:00,14.2
143,09-01-2022 23:00,25.7
144,10-01-2022 00:00,26.767
145,10-01-2022 01:00,25.367
146,10-01-2022 02:00,24.1
147,10-01-2022 03:00,23.2
148,10-01-2022 04:00,22.533
149,10-01-2022 05:00,21.933
150,10-01-2022 06:00,21.85
151,10-01-2022 07:00,22.9
152,10-01-2022 08:00,18.2
153,10-01-2022 09:00,12.75
154,10-01-2022 10:00,12.575
155,10-01-2022 11:00,17.8
156,10-01-2022 12:00,9.867
157,10-01-2022 13:00,10.333
158,10-01-2022 14:00,19.5
159,10-01-2022 15:00,13
160,10-01-2022 16:00,14.267
161,10-01-2022 17:00,17.633
162,10-01-2022 18:00,21.367
163,10-01-2022 19:00,22.85
164,10-01-2022 20:00,18.467
165,10-01-2022 21:00,14.067
166,10-01-2022 22:00,18.867
167,10-01-2022 23:00,23.867
168,11-01-2022 00:00,25.05
169,11-01-2022 01:00,24.5
170,11-01-2022 02:00,23.567
171,11-01-2022 03:00,22.8
172,11-01-2022 04:00,22.3
173,11-01-2022 05:00,21.867
174,11-01-2022 06:00,21.5
175,11-01-2022 07:00,21.3
176,11-01-2022 08:00,21.5
177,11-01-2022 09:00,21.967
178,11-01-2022 10:00,22.767
179,11-01-2022 11:00,23.35
180,11-01-2022 12:00,23.667
181,11-01-2022 13:00,23.833
182,11-01-2022 14:00,24.133
183,11-01-2022 15:00,24.3
184,11-01-2022 16:00,24.2
185,11-01-2022 17:00,23.9
186,11-01-2022 18:00,23.4
187,11-01-2022 19:00,22.95
188,11-01-2022 20:00,22.433
189,11-01-2022 21:00,22.033
190,11-01-2022 22:00,21.75
191,11-01-2022 23:00,21.433
192,12-01-2022 00:00,21.25
193,12-01-2022 01:00,21.075
194,12-01-2022 02:00,20.833
195,12-01-2022 03:00,20.7
196,12-01-2022 04:00,20.55
197,12-01-2022 05:00,20.267
198,12-01-2022 06:00,21.767
199,12-01-2022 07:00,24.767
200,12-01-2022 08:00,24.067
201,12-01-2022 09:00,23.4
202,12-01-2022 10:00,23.333
203,12-01-2022 11:00,23.7
204,12-01-2022 12:00,24.2
205,12-01-2022 13:00,24.8
206,12-01-2022 14:00,25.467
207,12-01-2022 15:00,25.7
208,12-01-2022 16:00,25.4
209,12-01-2022 17:00,24.35
210,12-01-2022 18:00,23.3
211,12-01-2022 19:00,22.3
212,12-01-2022 20:00,21.55
213,12-01-2022 21:00,20.933
214,12-01-2022 22:00,20.3
215,12-01-2022 23:00,19.933
216,13-01-2022 00:00,19.55
217,13-01-2022 01:00,19.167
218,13-01-2022 02:00,18.733
219,13-01-2022 03:00,18.233
220,13-01-2022 04:00,17.733
221,13-01-2022 05:00,17.35
222,13-01-2022 06:00,17.733
223,13-01-2022 07:00,21.633
224,13-01-2022 08:00,21.467
225,13-01-2022 09:00,20.867
226,13-01-2022 10:00,20.85
227,13-01-2022 11:00,21.233
228,13-01-2022 12:00,21.775
229,13-01-2022 13:00,22.667
230,13-01-2022 14:00,23.533
231,13-01-2022 15:00,24
232,13-01-2022 16:00,23.867
233,13-01-2022 17:00,23.35
234,13-01-2022 18:00,22.6
235,13-01-2022 19:00,21.9
236,13-01-2022 20:00,21.233
237,13-01-2022 21:00,21.533
238,13-01-2022 22:00,22.4
239,13-01-2022 23:00,26.05
240,14-01-2022 00:00,25.1
241,14-01-2022 01:00,23.3
242,14-01-2022 02:00,21.8
243,14-01-2022 03:00,20.733
244,14-01-2022 04:00,19.9
245,14-01-2022 05:00,19.3
246,14-01-2022 06:00,19.667
247,14-01-2022 07:00,20.667
248,14-01-2022 08:00,21.433
249,14-01-2022 09:00,22.533
250,14-01-2022 10:00,18.233
251,14-01-2022 11:00,17.9
252,14-01-2022 12:00,12.5
253,14-01-2022 13:00,9.65
254,14-01-2022 14:00,17.3
255,14-01-2022 15:00,25.75
256,14-01-2022 16:00,26.733
257,14-01-2022 17:00,25.467
258,14-01-2022 18:00,24.067
259,14-01-2022 19:00,23.067
260,14-01-2022 20:00,22.3
261,14-01-2022 21:00,21.533
262,14-01-2022 22:00,23.033
263,14-01-2022 23:00,26.15
264,15-01-2022 00:00,24.833
265,15-01-2022 01:00,23.3
266,15-01-2022 02:00,22.033
267,15-01-2022 03:00,20.833
268,15-01-2022 04:00,19.9
269,15-01-2022 05:00,19.2
270,15-01-2022 06:00,18.9
271,15-01-2022 07:00,20.55
272,15-01-2022 08:00,21.2
273,15-01-2022 09:00,21.767
274,15-01-2022 10:00,22.9
275,15-01-2022 11:00,13.933
276,15-01-2022 12:00,21.4
277,15-01-2022 13:00,14.133
278,15-01-2022 14:00,18.1
279,15-01-2022 15:00,18.433
280,15-01-2022 16:00,13.45
281,15-01-2022 17:00,23.4
282,15-01-2022 18:00,23.067
283,15-01-2022 19:00,23.867
284,15-01-2022 20:00,22.4
285,15-01-2022 21:00,22.167
286,15-01-2022 22:00,21.95
287,15-01-2022 23:00,26.3
288,16-01-2022 00:00,25.267
289,16-01-2022 01:00,23.433
290,16-01-2022 02:00,21.933
291,16-01-2022 03:00,20.8
292,16-01-2022 04:00,20.05
293,16-01-2022 05:00,19.533
294,16-01-2022 06:00,19.167
295,16-01-2022 07:00,20.3
296,16-01-2022 08:00,21.9
297,16-01-2022 09:00,22.5
298,16-01-2022 10:00,16.467
299,16-01-2022 11:00,23.4
300,16-01-2022 12:00,17.133
301,16-01-2022 13:00,11.933
302,16-01-2022 14:00,10.2
303,16-01-2022 15:00,12.6
304,16-01-2022 16:00,17.4
305,16-01-2022 17:00,16.033
306,16-01-2022 18:00,15.667
307,16-01-2022 19:00,23.15
308,16-01-2022 20:00,15.8
309,16-01-2022 21:00,15.8
310,16-01-2022 22:00,22.733
311,16-01-2022 23:00,26.167
312,17-01-2022 00:00,24.633
313,17-01-2022 01:00,23.35
314,17-01-2022 02:00,22.333
315,17-01-2022 03:00,21.5
316,17-01-2022 04:00,20.967
317,17-01-2022 05:00,20.5
318,17-01-2022 06:00,20.233
319,17-01-2022 07:00,23.5
320,17-01-2022 08:00,22.9
321,17-01-2022 09:00,22.1
322,17-01-2022 10:00,22.1
323,17-01-2022 11:00,22.633
324,17-01-2022 12:00,23.35
325,17-01-2022 13:00,24.033
326,17-01-2022 14:00,24.667
327,17-01-2022 15:00,24.9
328,17-01-2022 16:00,24.8
329,17-01-2022 17:00,24.367
330,17-01-2022 18:00,23.8
331,17-01-2022 19:00,23.2
332,17-01-2022 20:00,22.667
333,17-01-2022 21:00,22.25
334,17-01-2022 22:00,22.033
335,17-01-2022 23:00,21.867
336,18-01-2022 00:00,21.467
337,18-01-2022 01:00,21.15
338,18-01-2022 02:00,20.8
339,18-01-2022 03:00,20.367
340,18-01-2022 04:00,19.967
341,18-01-2022 05:00,19.65
342,18-01-2022 06:00,19.5
343,18-01-2022 07:00,19.267
344,18-01-2022 08:00,19.3
345,18-01-2022 09:00,19.8
346,18-01-2022 10:00,20.45
347,18-01-2022 11:00,21.3
348,18-01-2022 12:00,22.175
349,18-01-2022 13:00,23
350,18-01-2022 14:00,23.867
351,18-01-2022 15:00,24.367
352,18-01-2022 16:00,24.35
353,18-01-2022 17:00,24
354,18-01-2022 18:00,23.3
355,18-01-2022 19:00,22.55
356,18-01-2022 20:00,21.933
357,18-01-2022 21:00,21.3
358,18-01-2022 22:00,20.733
359,18-01-2022 23:00,20.2
360,19-01-2022 00:00,19.667
361,19-01-2022 01:00,19.35
362,19-01-2022 02:00,19.1
363,19-01-2022 03:00,18.8
364,19-01-2022 04:00,18.5
365,19-01-2022 05:00,18.4
366,19-01-2022 06:00,19.6
367,19-01-2022 07:00,22.667
368,19-01-2022 08:00,25.067
369,19-01-2022 09:00,23.467
370,19-01-2022 10:00,22.533
371,19-01-2022 11:00,22.5
372,19-01-2022 12:00,22.85
373,19-01-2022 13:00,23.333
374,19-01-2022 14:00,23.8
375,19-01-2022 15:00,23.9
376,19-01-2022 16:00,23.75
377,19-01-2022 17:00,23.3
378,19-01-2022 18:00,22.7
379,19-01-2022 19:00,22.167
380,19-01-2022 20:00,21.75
381,19-01-2022 21:00,21.333
382,19-01-2022 22:00,21
383,19-01-2022 23:00,20.9
384,20-01-2022 00:00,20.633
385,20-01-2022 01:00,20.3
386,20-01-2022 02:00,20
387,20-01-2022 03:00,19.75
388,20-01-2022 04:00,19.467
389,20-01-2022 05:00,19.233
390,20-01-2022 06:00,20.333
391,20-01-2022 07:00,18.6
392,20-01-2022 08:00,15.6
393,20-01-2022 09:00,15.3
394,20-01-2022 10:00,12.1
395,20-01-2022 11:00,9.6
396,20-01-2022 12:00,10.4
397,20-01-2022 13:00,10.233
398,20-01-2022 14:00,10
399,20-01-2022 15:00,10.033
400,20-01-2022 16:00,10.267
401,20-01-2022 17:00,9.933
402,20-01-2022 18:00,9.233
403,20-01-2022 19:00,13.633
404,20-01-2022 20:00,24.533
405,20-01-2022 21:00,23.667
406,20-01-2022 22:00,22.433
407,20-01-2022 23:00,21.9
408,21-01-2022 00:00,21.6
409,21-01-2022 01:00,21.233
410,21-01-2022 02:00,20.833
411,21-01-2022 03:00,20.45
412,21-01-2022 04:00,20.133
413,21-01-2022 05:00,19.733
414,21-01-2022 06:00,20.033
415,21-01-2022 07:00,16.633
416,21-01-2022 08:00,20.25
417,21-01-2022 09:00,10.85
418,21-01-2022 10:00,13.1
419,21-01-2022 11:00,9.267
420,21-01-2022 12:00,9.833
421,21-01-2022 13:00,10
422,21-01-2022 14:00,9.967
423,21-01-2022 15:00,9.8
424,21-01-2022 16:00,8.7
425,21-01-2022 17:00,12.133
426,21-01-2022 18:00,11.3
427,21-01-2022 19:00,11.4
428,21-01-2022 20:00,13.967
429,21-01-2022 21:00,12.933
430,21-01-2022 22:00,10.6
431,21-01-2022 23:00,24.033
432,22-01-2022 00:00,24.5
433,22-01-2022 01:00,23.55
434,22-01-2022 02:00,22.6
435,22-01-2022 03:00,21.667
436,22-01-2022 04:00,20.85
437,22-01-2022 05:00,20.25
438,22-01-2022 06:00,20.3
439,22-01-2022 07:00,16.15
440,22-01-2022 08:00,11.633
441,22-01-2022 09:00,11.2
442,22-01-2022 10:00,12.25
443,22-01-2022 11:00,8.667
444,22-01-2022 12:00,8.533
445,22-01-2022 13:00,10.933
446,22-01-2022 14:00,9.1
447,22-01-2022 15:00,10
448,22-01-2022 16:00,23.075
449,22-01-2022 17:00,25.033
450,22-01-2022 18:00,24.433
451,22-01-2022 19:00,23.933
452,22-01-2022 20:00,23.15
453,22-01-2022 21:00,22.6
454,22-01-2022 22:00,22.167
455,22-01-2022 23:00,22.033
456,23-01-2022 00:00,22.067
457,23-01-2022 01:00,21.967
458,23-01-2022 02:00,21.65
459,23-01-2022 03:00,21.333
460,23-01-2022 04:00,20.833
461,23-01-2022 05:00,20.5
462,23-01-2022 06:00,17.7
463,23-01-2022 07:00,16.45
464,23-01-2022 08:00,13.133
465,23-01-2022 09:00,11.633
466,23-01-2022 10:00,7.067
467,23-01-2022 11:00,7.4
468,23-01-2022 12:00,7.8
469,23-01-2022 13:00,8.167
470,23-01-2022 14:00,8.567
471,23-01-2022 15:00,8.2
472,23-01-2022 16:00,7.7
473,23-01-2022 17:00,11.767
474,23-01-2022 18:00,12.3
475,23-01-2022 19:00,12.3
476,23-01-2022 20:00,13.2
477,23-01-2022 21:00,13.167
478,23-01-2022 22:00,15
479,23-01-2022 23:00,24.6
480,24-01-2022 00:00,25.9
481,24-01-2022 01:00,24.6
482,24-01-2022 02:00,23.2
483,24-01-2022 03:00,22.1
484,24-01-2022 04:00,21.45
485,24-01-2022 05:00,20.933
486,24-01-2022 06:00,20.867
487,24-01-2022 07:00,14.833
488,24-01-2022 08:00,9.25
489,24-01-2022 09:00,11.3
490,24-01-2022 10:00,9.067
491,24-01-2022 11:00,8.267
492,24-01-2022 12:00,10.567
493,24-01-2022 13:00,9.05
494,24-01-2022 14:00,9.167
495,24-01-2022 15:00,12.133
496,24-01-2022 16:00,9.7
497,24-01-2022 17:00,16.267
498,24-01-2022 18:00,15.667
499,24-01-2022 19:00,17.867
500,24-01-2022 20:00,13.5
501,24-01-2022 21:00,11.267
502,24-01-2022 22:00,10.933
503,24-01-2022 23:00,18.7
504,25-01-2022 00:00,22.633
505,25-01-2022 01:00,22.833
506,25-01-2022 02:00,22.3
507,25-01-2022 03:00,21.6
508,25-01-2022 04:00,21
509,25-01-2022 05:00,20.6
510,25-01-2022 06:00,20.367
511,25-01-2022 07:00,20.333
512,25-01-2022 08:00,20.6
513,25-01-2022 09:00,21.1
514,25-01-2022 10:00,21.733
515,25-01-2022 11:00,17.4
516,25-01-2022 12:00,22.233
517,25-01-2022 13:00,23.45
518,25-01-2022 14:00,23.867
519,25-01-2022 15:00,24
520,25-01-2022 16:00,24.1
521,25-01-2022 17:00,23.9
522,25-01-2022 18:00,23.4
523,25-01-2022 19:00,22.767
524,25-01-2022 20:00,21.967
525,25-01-2022 21:00,21.267
526,25-01-2022 22:00,20.767
527,25-01-2022 23:00,20.4
528,26-01-2022 00:00,20.133
529,26-01-2022 01:00,20
530,26-01-2022 02:00,19.667
531,26-01-2022 03:00,19.35
532,26-01-2022 04:00,19.1
533,26-01-2022 05:00,12.3
534,26-01-2022 06:00,15.633
535,26-01-2022 07:00,19.567
536,26-01-2022 08:00,20
537,26-01-2022 09:00,19.567
538,26-01-2022 10:00,19.6
539,26-01-2022 11:00,20.067
540,26-01-2022 12:00,20.533
541,26-01-2022 13:00,20.95
542,26-01-2022 14:00,21.3
543,26-01-2022 15:00,21.6
544,26-01-2022 16:00,21.4
545,26-01-2022 17:00,21
546,26-01-2022 18:00,20.433
547,26-01-2022 19:00,19.833
548,26-01-2022 20:00,19.4
549,26-01-2022 21:00,19
550,26-01-2022 22:00,18.75
551,26-01-2022 23:00,18.6
552,27-01-2022 00:00,18.3
553,27-01-2022 01:00,18.05
554,27-01-2022 02:00,17.8
555,27-01-2022 03:00,17.475
556,27-01-2022 04:00,16.933
557,27-01-2022 05:00,16.4
558,27-01-2022 06:00,17.667
559,27-01-2022 07:00,21.3
560,27-01-2022 08:00,20.567
561,27-01-2022 09:00,19.933
562,27-01-2022 10:00,19.95
563,27-01-2022 11:00,20.35
564,27-01-2022 12:00,21.167
565,27-01-2022 13:00,22.1
566,27-01-2022 14:00,22.367
567,27-01-2022 15:00,21.833
568,27-01-2022 16:00,15.1
569,27-01-2022 17:00,13.533
570,27-01-2022 18:00,13.45
571,27-01-2022 19:00,14.433
572,27-01-2022 20:00,14.333
573,27-01-2022 21:00,23.033
574,27-01-2022 22:00,22.75
575,27-01-2022 23:00,21.2
576,28-01-2022 00:00,19.633
577,28-01-2022 01:00,18.4
578,28-01-2022 02:00,17.5
579,28-01-2022 03:00,17.767
580,28-01-2022 04:00,18.8
581,28-01-2022 05:00,19.433
582,28-01-2022 06:00,15.3
583,28-01-2022 07:00,12.1
584,28-01-2022 08:00,15.033
585,28-01-2022 09:00,9.267
586,28-01-2022 10:00,8.267
587,28-01-2022 11:00,5.7
588,28-01-2022 12:00,13.267
589,28-01-2022 13:00,9.467
590,28-01-2022 14:00,16.8
591,28-01-2022 15:00,9.7
592,28-01-2022 16:00,12.3
593,28-01-2022 17:00,20.533
594,28-01-2022 18:00,13.767
595,28-01-2022 19:00,14.533
596,28-01-2022 20:00,17.8
597,28-01-2022 21:00,23.75
598,28-01-2022 22:00,23.167
599,28-01-2022 23:00,21.3
600,29-01-2022 00:00,19.8
601,29-01-2022 01:00,18.8
602,29-01-2022 02:00,18.05
603,29-01-2022 03:00,17.5
604,29-01-2022 04:00,17.033
605,29-01-2022 05:00,16.767
606,29-01-2022 06:00,17.033
607,29-01-2022 07:00,17.7
608,29-01-2022 08:00,18.5
609,29-01-2022 09:00,19.433
610,29-01-2022 10:00,20.5
611,29-01-2022 11:00,21.567
612,29-01-2022 12:00,22.5
613,29-01-2022 13:00,23.2
614,29-01-2022 14:00,23.4
615,29-01-2022 15:00,23.167
616,29-01-2022 16:00,22.5
617,29-01-2022 17:00,21.8
618,29-01-2022 18:00,21.167
619,29-01-2022 19:00,20.433
620,29-01-2022 20:00,19.833
621,29-01-2022 21:00,19.333
622,29-01-2022 22:00,18.9
623,29-01-2022 23:00,18.5
624,30-01-2022 00:00,18.2
625,30-01-2022 01:00,17.9
626,30-01-2022 02:00,17.6
627,30-01-2022 03:00,19.133
628,30-01-2022 04:00,18.467
629,30-01-2022 05:00,13
630,30-01-2022 06:00,13.967
631,30-01-2022 07:00,15.6
632,30-01-2022 08:00,15.567
633,30-01-2022 09:00,6.3
634,30-01-2022 10:00,5.867
635,30-01-2022 11:00,6.6
636,30-01-2022 12:00,7.3
637,30-01-2022 13:00,7.375
638,30-01-2022 14:00,9.6
639,30-01-2022 15:00,14
640,30-01-2022 16:00,13.867
641,30-01-2022 17:00,15.167
642,30-01-2022 18:00,10.067
643,30-01-2022 19:00,13.967
644,30-01-2022 20:00,19.467
645,30-01-2022 21:00,14.833
646,30-01-2022 22:00,16.633
647,30-01-2022 23:00,23.467
648,31-01-2022 00:00,22.033
649,31-01-2022 01:00,20.8
650,31-01-2022 02:00,19.8
651,31-01-2022 03:00,19.2
652,31-01-2022 04:00,14.033
653,31-01-2022 05:00,14.367
654,31-01-2022 06:00,14.833
655,31-01-2022 07:00,5.35
656,31-01-2022 08:00,10.467
657,31-01-2022 09:00,5.633
658,31-01-2022 10:00,6.433
659,31-01-2022 11:00,6.95
660,31-01-2022 12:00,7.2
661,31-01-2022 13:00,7.233
662,31-01-2022 14:00,9.633
663,31-01-2022 15:00,6.8
664,31-01-2022 16:00,13.133
665,31-01-2022 17:00,13.867
666,31-01-2022 18:00,14
667,31-01-2022 19:00,13.6
668,31-01-2022 20:00,10.65
669,31-01-2022 21:00,20.233
670,31-01-2022 22:00,20.475
671,31-01-2022 23:00,20.267
672,01-02-2022 00:00,20.1
673,01-02-2022 01:00,19.95
674,01-02-2022 02:00,19.7
675,01-02-2022 03:00,19.5
676,01-02-2022 04:00,19.267
677,01-02-2022 05:00,19.733
678,01-02-2022 06:00,15.633
679,01-02-2022 07:00,18.5
680,01-02-2022 08:00,12.3
681,01-02-2022 09:00,6.65
682,01-02-2022 10:00,22.35
683,01-02-2022 11:00,17
684,01-02-2022 12:00,8.033
685,01-02-2022 13:00,7.5
686,01-02-2022 14:00,6.667
687,01-02-2022 15:00,25.8
688,01-02-2022 16:00,13.35
689,01-02-2022 17:00,14.867
690,01-02-2022 18:00,16.033
691,01-02-2022 19:00,20.733
692,01-02-2022 20:00,16.5
693,01-02-2022 21:00,20.525
694,01-02-2022 22:00,20.533
695,01-02-2022 23:00,20.35
696,02-02-2022 00:00,20.167
697,02-02-2022 01:00,20.067
698,02-02-2022 02:00,19.933
699,02-02-2022 03:00,20.1
700,02-02-2022 04:00,20.1
701,02-02-2022 05:00,20.367
702,02-02-2022 06:00,14.167
703,02-02-2022 07:00,14.1
704,02-02-2022 08:00,5.967
705,02-02-2022 09:00,7.05
706,02-02-2022 10:00,8.1
707,02-02-2022 11:00,9.9
708,02-02-2022 12:00,9.9
709,02-02-2022 13:00,9.167
710,02-02-2022 14:00,7.6
711,02-02-2022 15:00,6.3
712,02-02-2022 16:00,11.967
713,02-02-2022 17:00,9.933
714,02-02-2022 18:00,10.4
715,02-02-2022 19:00,14.6
716,02-02-2022 20:00,14.267
717,02-02-2022 21:00,10.65
718,02-02-2022 22:00,13.833
719,02-02-2022 23:00,15.433
720,03-02-2022 00:00,19.1
721,03-02-2022 01:00,14.367
722,03-02-2022 02:00,14.767
723,03-02-2022 03:00,20.5
724,03-02-2022 04:00,10.45
725,03-02-2022 05:00,11
726,03-02-2022 06:00,11.3
727,03-02-2022 07:00,9.267
728,03-02-2022 08:00,6.55
729,03-02-2022 09:00,7.7
730,03-02-2022 10:00,8
731,03-02-2022 11:00,9.333
732,03-02-2022 12:00,9.733
733,03-02-2022 13:00,9.133
734,03-02-2022 14:00,8.1
735,03-02-2022 15:00,17.333
736,03-02-2022 16:00,11.967
737,03-02-2022 17:00,12.967
738,03-02-2022 18:00,11.725
739,03-02-2022 19:00,15.933
740,03-02-2022 20:00,13
741,03-02-2022 21:00,15.533
742,03-02-2022 22:00,14
743,03-02-2022 23:00,18.133
744,04-02-2022 00:00,17.9
745,04-02-2022 01:00,20.733
746,04-02-2022 02:00,20.467
747,04-02-2022 03:00,20.267
748,04-02-2022 04:00,20.45
749,04-02-2022 05:00,16.367
750,04-02-2022 06:00,13.833
751,04-02-2022 07:00,5.633
752,04-02-2022 08:00,10.9
753,04-02-2022 09:00,7.367
754,04-02-2022 10:00,16.55
755,04-02-2022 11:00,9.45
756,04-02-2022 12:00,9.833
757,04-02-2022 13:00,9.833
758,04-02-2022 14:00,9.067
759,04-02-2022 15:00,7.5
760,04-02-2022 16:00,9.7
761,04-02-2022 17:00,10.767
762,04-02-2022 18:00,10.433
763,04-02-2022 19:00,10.267
764,04-02-2022 20:00,15.6
765,04-02-2022 21:00,14.633
766,04-02-2022 22:00,14.067
767,04-02-2022 23:00,13.167
768,05-02-2022 00:00,28.2
769,05-02-2022 01:00,30.1
770,05-02-2022 02:00,30.9
771,05-02-2022 03:00,31.1
772,05-02-2022 04:00,14.5
773,05-02-2022 05:00,15.2
774,05-02-2022 06:00,7.033
775,05-02-2022 07:00,7.433
776,05-02-2022 08:00,8.333
777,05-02-2022 09:00,9.167
778,05-02-2022 10:00,9.575
779,05-02-2022 11:00,10.15
780,05-02-2022 12:00,10.567
781,05-02-2022 13:00,10.133
782,05-02-2022 14:00,9.167
783,05-02-2022 15:00,8.233
784,05-02-2022 16:00,8.3
785,05-02-2022 17:00,8.5
786,05-02-2022 18:00,8.067
787,05-02-2022 19:00,11.167
788,05-02-2022 20:00,8.35
789,05-02-2022 21:00,14.9
790,05-02-2022 22:00,10.333
791,05-02-2022 23:00,10.367
792,06-02-2022 00:00,14.333
793,06-02-2022 01:00,13.5
794,06-02-2022 02:00,13.867
795,06-02-2022 03:00,18.267
796,06-02-2022 04:00,15
797,06-02-2022 05:00,11.5
798,06-02-2022 06:00,7
799,06-02-2022 07:00,6.325
800,06-02-2022 08:00,6.6
801,06-02-2022 09:00,7.333
802,06-02-2022 10:00,7.95
803,06-02-2022 11:00,8.7
804,06-02-2022 12:00,9.2
805,06-02-2022 13:00,8.967
806,06-02-2022 14:00,8.7
807,06-02-2022 15:00,8.067
808,06-02-2022 16:00,7.9
809,06-02-2022 17:00,11.467
810,06-02-2022 18:00,7.4
811,06-02-2022 19:00,11.367
812,06-02-2022 20:00,16.2
813,06-02-2022 21:00,18.5
814,06-02-2022 22:00,12.7
815,06-02-2022 23:00,14.867
816,07-02-2022 00:00,19.9
817,07-02-2022 01:00,14
818,07-02-2022 02:00,14.767
819,07-02-2022 03:00,15.833
820,07-02-2022 04:00,17.8
821,07-02-2022 05:00,10.9
822,07-02-2022 06:00,7.95
823,07-02-2022 07:00,7.167
824,07-02-2022 08:00,7.2
825,07-02-2022 09:00,8.067
